Name,Common name,SMILE,Odor,target,Odor Class,ABCIndex,Acidic Group Count,Basic Group Count,Adjacency Matrix,Aromatic Atom Count,Aromatic Bond Count,Atom Count,Autocorrelation ATS,Autocorrelation ATSC,BalabanJ,Barysz Matrix ,BCUT,BertzCT,BondCount,CarbonTypes,Chi,ConstitutionalSum,ConstitutionalMean,DistanceMatrix,EccentricConnectivityIndex,AtomTypeEState,EtaCoreCount,EtaShapeIndex,EtaVEMCount,FragmentComplexity,Framework,HBondAcceptor,HBondDonor,InformationContent,VMcGowan,LabuteASA,MID,PathCount,APol,Bpol,RingCount,nRot,SLogP,JGT10,Diameter,TopoShapeIndex,TopoPSA,Vabc,VAdjMat,MWC01,MW,WPath,Zagreb1
2-acetyl 3-methyl pyrazine,2-acetyl 3-methyl pyrazine,CC1=NC=CN=C1C(=O)C,"roasted coffee, cocoa, popcorn",1,Coffee,7.318356982,0,0,0.296474416,6,6,18,1666.337458,636.4534738,2.39604491,17.16109104,16.01005175,257.5379489,18,2,7.560477932,11.39803745,0.633224303,23.44376108,76,0,4.633333333,0.287769784,13.75,10.03,0.333333333,3,0,1.633731421,107.26,59.12704752,19.38481891,10,20.026344,11.173656,1,1,0.98762,0.475758547,5,0.666666667,42.85,126.6098089,4.321928095,10,136.0636629,114,46
difurfuryl disulfide,coffee difuran,C1=COC(=C1)CSSCC2=CC=CO2,"sulfurous,coffee,furfuryl mercaptan",1,Coffee,10.60660172,0,0,0.263139004,10,10,24,4020.425052,1886.453766,1.457739514,31.65530672,32.16050747,303.8504001,25,2,9.639981913,16.51284673,0.688035281,54.6594049,222,0,7.333333333,0,16.5,43.04,0.583333333,4,0,1.650022422,157.28,90.45322222,28.36166019,15,30.77193,15.96407,2,5,3.9542,0.211098668,9,0.8,26.28,179.0560604,4.906890596,15,226.0122216,373,66
2-(furan-2-yloxy)furan,difuryl ether,C1=COC(=C1)OC2=CC=CO2,"coffee, nutty, earthy",1,Coffee,8.485281374,0,0,0.293401891,10,10,17,1928.113355,602.2358439,1.705949139,19.58070247,16.01548256,261.6984453,18,0,7.518661569,11.76988072,0.692345925,30.16898571,118,0,5,0,16,34.03,0.647058824,3,0,1.483659164,102.27,63.19070108,22.36262746,12,19.766758,11.227242,2,2,2.6649,0.231157407,6,1,35.51,116.2362679,4.584962501,12,150.0316941,162,54
furan-2-ylmethyl 3-methylbutanoate,fufuryl isovalerate,CC(C)CC(=O)OCC1=CC=CO1,"berry,fruity,grape",1,Coffee,9.520557555,0,0,0.25090564,5,5,27,2224.770109,995.0010734,2.030812976,37.46487647,16.01458885,249.1433914,27,3,9.681798276,15.93719194,0.590266368,45.82620358,166,0,6,0.222222222,13.25,13.03,0.185185185,3,0,1.374252785,145.61,77.6904524,25.24994238,13,28.441102,18.384898,1,4,2.3689,0.443350586,8,1,39.44,176.7211562,4.700439718,13,182.0942943,289,58
1-(furan-2-yl)ethanethiol,methyl furfuryl thiol,CC(C1=CC=CO1)S,"roasted coffee, sulfurous,cooked meat",1,Coffee,5.835193734,0,0,0.336615739,5,5,16,2157.524839,1130.498606,2.242040082,11.52859087,32.06060397,143.5719615,16,1,5.983127663,10.06916507,0.629322817,15.92690319,51,0,4.166666667,0.32,8.5,8.02,0.3125,2,1,1.530639062,98.16,54.11068328,15.42009782,8,19.056344,12.221656,1,1,2.2704,0.385185185,4,1,13.14,111.1022449,4,8,128.0295859,62,36
"3,6-dimethyl-4,5,6,7-tetrahydro-1-benzofuran",menthofuran,CC1CCC2=C(C1)OC=C2C,"diffusive, pungent,musty",1,Coffee,8.623180745,0,0,0.284743577,5,5,25,1712.834107,810.1801534,2.001279461,22.29763189,16.01028549,259.8365354,26,2,7.844934983,14.50759373,0.580303749,26.34121259,103,0,5.333333333,0.1875,10.5,34.01,0.36,1,0,1.182966195,127.31,67.40955392,22.28483786,12,26.837102,15.780898,2,0,2.71282,0.486837263,6,1,13.14,149.4207023,4.584962501,12,150.1044651,141,58
1-(furan-2-yl)ethanone,acetyl furan,CC(=O)C1=CC=CO1,"sweet balsam, almond, cocoa",1,Coffee,5.835193734,0,0,0.336615739,5,5,14,1383.617112,517.5705017,2.242040082,11.47338323,16.01150114,174.4184221,14,1,5.983127663,9.05508162,0.646791544,15.92690319,51,0,3.666666667,0.227272727,10.25,8.02,0.357142857,2,0,1.448815636,83.38,47.11713871,15.42009782,8,15.624758,8.623242,1,1,1.4822,0.385185185,4,1,30.21,98.7469884,4,8,110.0367794,62,36
5-methyl furfural,5-methyl furfural,CC1=CC=C(O1)C=O,"sweet, caramellic, bready",1,Coffee,5.766244049,0,0,0.333602758,5,5,14,1383.617112,517.5705017,2.218336754,11.31856192,16.01149886,188.1635346,14,1,5.983127663,9.05508162,0.646791544,16.32222086,59,0,3.666666667,0.227272727,10.25,8.02,0.357142857,2,0,1.448815636,83.38,47.11713871,15.46568272,8,15.624758,8.623242,1,1,1.40052,0.479907407,5,0.666666667,30.21,98.7469884,4,8,110.0367794,63,36
3-mercapto-3-methyl butyl formate,3-mercapto-3-methyl butyl formate,CC(C)(CCOC=O)S,"sulfurous,catty, caramelised onion",1,Coffee,6.133610117,0,0,0.29308786,0,0,21,2417.557096,1371.40622,3.072989461,19.77232214,32.06060411,85.54887502,20,3,7.328427125,11.86761978,0.565124752,23.96344545,76,0,4.5,0.481481481,6.25,8.03,0,3,1,1.509968613,119.19,60.99409559,16.43623173,8,22.525516,17.102484,0,4,1.2579,0.593833333,6,1,26.3,145.7853897,4,8,148.0558006,104,36
1-hydroxybutan-2-one,hydroxybutanone,CCC(=O)CO,"sweet,coffee,brown",1,Coffee,3.644923706,0,0,0.383465882,0,0,14,1097.120998,542.6447669,2.754184786,9.360840389,16.01023055,43.509775,13,2,4.991563832,7.596909424,0.542636387,10.74240473,29,0,2.666666667,0.4375,4.5,5.02,0,2,1,1.378783493,74.66,36.78983322,10.6758508,5,13.618344,8.893656,0,2,-0.0422,0.464583333,4,1,37.3,92.6843948,3.321928095,5,88.0524295,31,20
